PPFD,415,445,480,515,555,590,630,680
40,60,282,274,438,659,859,953,465
59,86,404,387,624,939,1219,1357,663
88,127,599,563,919,1384,1791,1998,977
117,170,803,743,1225,1847,2383,2662,1304
144,209,984,902,1495,2254,2901,3240,1591
166,241,1135,1034,1718,2592,3328,3718,1830
201,296,1390,1250,2094,3161,4057,4534,2238
230,332,1537,1422,2282,3468,4413,4939,2504
252,366,1689,1555,2501,3801,4830,5403,2745
275,398,1840,1685,2715,4130,5245,5866,2987
